Unnamed: 0,player_id,Season,Date,Left,Joined,MV,Fee
1964,345886,15/16,"Jul1,2015",LuzernU17,LuzernU18,-,-
1965,42783,18/19,"Jul1,2018",HamburgerSV,FCAugsburg,€1.50m,€3.00m
1966,42783,17/18,"Jul1,2017",Bor.M'gladbach,HamburgerSV,€4.50m,€6.00m
1967,283001,19/20,"Jul1,2019",Hannover96,FCAugsburg,€1.25m,€1.70m
1968,283001,15/16,"Apr7,2016",Hannover96II,Hannover96,€75k,-
1969,283001,15/16,"Jul1,2015",Hannover96U19,Hannover96II,-,-
1970,38410,20/21,"Jul1,2020",FCSchalke04,FCAugsburg,€4.00m,freetransfer
1971,38410,16/17,"Jan25,2017",VfLWolfsburg,FCSchalke04,€6.50m,€2.50m
1972,627207,21/22,"Jan3,2022",Dallas,FCAugsburg,€8.00m,€16.36m
1973,627207,20/21,"Nov30,2020",NorthTexasSC,Dallas,€600k,Endofloan
1974,627207,20/21,"Sep25,2020",Dallas,NorthTexasSC,€600k,loantransfer
1975,627207,18/19,"Jun21,2019",NorthTexasSC,Dallas,-,-
1976,627207,18/19,"Jun13,2019",Dallas,NorthTexasSC,-,Endofloan
1977,627207,18/19,"Jun11,2019",NorthTexasSC,Dallas,-,loantransfer
1978,627207,18/19,"Dec6,2018",DallasAcademy,NorthTexasSC,-,-
1979,120205,19/20,"Jun30,2020",FCSchalke04,FCAugsburg,€5.50m,Endofloan
1980,120205,19/20,"Jan1,2020",FCAugsburg,FCSchalke04,€7.00m,Loanfee:€500k
1981,120205,17/18,"Jul4,2017",HamburgerSV,FCAugsburg,€3.50m,€5.50m
1982,120205,15/16,"Jul23,2015",VfLBochum,HamburgerSV,€1.50m,€3.00m
1983,120205,15/16,"Jul1,2015",TSGHoffenheim,VfLBochum,€1.50m,€500k
1984,345468,21/22,"Jun30,2022",FCAugsburg,Brighton,€2.30m,Endofloan
1985,345468,21/22,"Aug30,2021",Brighton,FCAugsburg,€2.50m,loantransfer
1986,345468,20/21,"Oct1,2020",Lausanne-Sport,Brighton,€1.50m,€4.00m
1987,345468,16/17,"Jun30,2017",JuventusU19,Lausanne-Sport,€600k,Endofloan
1988,345468,16/17,"Aug30,2016",Lausanne-Sport,JuventusU19,€600k,loantransfer
1989,345468,15/16,"Jul1,2015",TeamVaudU16,Lausanne-Sport,-,-
1990,152963,19/20,"Jul1,2019",SCFreiburg,FCAugsburg,€3.50m,€2.50m
1991,152963,17/18,"Jul1,2017",1.FSVMainz05,SCFreiburg,€5.50m,€2.30m
1992,152963,16/17,"Jun30,2017",SCFreiburg,1.FSVMainz05,€5.50m,Endofloan
1993,152963,15/16,"Jan31,2016",1.FSVMainz05,SCFreiburg,€2.00m,Loanfee:€100k
1994,152963,15/16,"Jul1,2015",1.FCHeidenheim,1.FSVMainz05,€2.00m,€2.00m
1995,377387,21/22,"Feb3,2022",FCAugsburg,SaltLake,€1.00m,loantransfer
1996,377387,20/21,"Jun30,2021",Arm.Bielefeld,FCAugsburg,€1.20m,Endofloan
1997,377387,20/21,"Aug17,2020",FCAugsburg,Arm.Bielefeld,€1.60m,loantransfer
1998,377387,17/18,"Jul4,2017",CaracasFC,FCAugsburg,€500k,€1.00m
1999,377387,16/17,"Jan1,2017",CaracasFCB,CaracasFC,€125k,-
2000,377387,15/16,"Jul1,2015",CaracasU20,CaracasFCB,-,-
2001,90024,16/17,"Jul1,2016",RealSociedad,FCAugsburg,€5.00m,€4.00m
2002,90024,15/16,"Jun30,2016",FCAugsburg,RealSociedad,€5.00m,Endofloan
2003,90024,15/16,"Feb1,2016",RealSociedad,FCAugsburg,€4.00m,loantransfer
2004,90024,15/16,"Jan31,2016",Olympiacos,RealSociedad,€4.00m,Endofloan
2005,90024,15/16,"Jul24,2015",RealSociedad,Olympiacos,€4.00m,Loanfee:€1.00m
2006,405568,21/22,"Jun30,2022",1.FCHeidenheim,FCAugsburg,€500k,Endofloan
2007,405568,21/22,"Aug30,2021",FCAugsburg,1.FCHeidenheim,€650k,Loanfee:€200k
2008,405568,20/21,"Jun30,2021",WehenWiesbaden,FCAugsburg,€650k,Endofloan
2009,405568,20/21,"Aug15,2020",FCAugsburg,WehenWiesbaden,€325k,Loanfee:€50k
2010,405568,19/20,"Jul1,2019",FCAugsburgU19,FCAugsburg,-,-
2011,405568,17/18,"Jul1,2017",FCAugsburgU17,FCAugsburgU19,-,-
2012,405568,16/17,"Jul1,2016",AugsburgYth.,FCAugsburgU17,-,-
2013,85941,17/18,"Jul1,2017",1860Munich,Arm.Bielefeld,€450k,freetransfer
2014,68410,21/22,"Aug12,2021",WerderBremen,Arm.Bielefeld,€700k,€300k
2015,68410,20/21,"Jun30,2021",SVSandhausen,WerderBremen,€700k,Endofloan
2016,68410,20/21,"Jan21,2021",WerderBremen,SVSandhausen,€800k,loantransfer
2017,68410,18/19,"Aug1,2018",NottmForest,WerderBremen,€2.50m,€300k
2018,68410,17/18,"Feb8,2018",Olympiacos,NottmForest,€2.50m,freetransfer
2019,68410,15/16,"Jul15,2015",1.FSVMainz05,Olympiacos,€2.00m,€2.00m
2020,366974,21/22,"Feb6,2022",Arm.Bielefeld,GIFSundsvall,€400k,loantransfer
2021,366974,21/22,"Feb5,2022",Brescia,Arm.Bielefeld,€400k,Endofloan
2022,366974,21/22,"Aug11,2021",Arm.Bielefeld,Brescia,€500k,loantransfer
2023,366974,19/20,"Jan7,2020",AIK,Arm.Bielefeld,€1.50m,€240k
2024,606301,20/21,"Mar1,2021",BielefeldU19,Arm.Bielefeld,-,-
2025,606301,20/21,"Jul1,2020",BielefeldU17,BielefeldU19,-,-
2026,606301,18/19,"Jul1,2018",BielefeldYth.,BielefeldU17,-,-
2027,606301,15/16,"Jul1,2015",Rödingh.Jgd.,BielefeldYth.,-,freetransfer
2028,334221,18/19,"Jan28,2019",B.DortmundII,Arm.Bielefeld,€100k,€50k
2029,334221,17/18,"Jul1,2017",B.DortmundU19,B.DortmundII,€50k,-
2030,334221,15/16,"Jul1,2015",B.DortmundU17,B.DortmundU19,-,-
2031,216804,19/20,"Jul11,2019",Elfsborg,Arm.Bielefeld,€800k,€400k
2032,216804,15/16,"Feb22,2016",GIFSundsvall,Elfsborg,€200k,?
2033,340521,21/22,"Jul1,2021",Feirense,Arm.Bielefeld,€800k,€1.20m
2034,340521,19/20,"Jul1,2019",SportingCPU23,Feirense,€350k,€600k
2035,340521,18/19,"Jun30,2019",Mafra,SportingCPU23,€350k,Endofloan
2036,340521,18/19,"Jul19,2018",SportingCPU23,Mafra,€100k,loantransfer
2037,340521,18/19,"Jul1,2018",SportingB,SportingCPU23,€100k,-
2038,340521,16/17,"Jul1,2016",SportingU19,SportingB,-,-
2039,403808,21/22,"Jun30,2022",Arm.Bielefeld,LASK,€2.00m,Endofloan
2040,403808,21/22,"Aug31,2021",LASK,Arm.Bielefeld,€1.50m,loantransfer
2041,403808,20/21,"Jul1,2020",JuniorsOÖ,LASK,€250k,-
2042,403808,18/19,"Jul1,2018",QuerétaroII,JuniorsOÖ,-,freetransfer
2043,403808,17/18,"Jan1,2018",TolucaU20,QuerétaroII,-,freetransfer
2044,403808,17/18,"Sep6,2017",SanFrancisco,TolucaU20,-,freetransfer
2045,187105,21/22,"Jun30,2022",FCUtrecht,Arm.Bielefeld,€1.60m,Endofloan
2046,187105,21/22,"Aug18,2021",Arm.Bielefeld,FCUtrecht,€2.00m,loantransfer
2047,187105,20/21,"Sep4,2020",Swansea,Arm.Bielefeld,€2.80m,freetransfer
2048,187105,16/17,"Jul6,2016",Ajax,Swansea,€2.00m,€2.50m
2049,285951,20/21,"Jul15,2020",Mouscron,Arm.Bielefeld,€650k,freetransfer
2050,285951,17/18,"Aug3,2017",RSCAnderlecht,Mouscron,€250k,?
2051,285951,16/17,"Jan31,2017",OHLeuven,RSCAnderlecht,€350k,Endofloan
2052,285951,16/17,"Aug31,2016",RSCAnderlecht,OHLeuven,€200k,loantransfer
2053,285951,15/16,"Jan1,2016",AnderlechtU21,RSCAnderlecht,€100k,-
2054,285951,15/16,"Jul1,2015",AnderlechtU19,AnderlechtU21,-,-
2055,596481,20/21,"Jul1,2020",BielefeldU17,BielefeldU19,-,-
2056,596481,18/19,"Jul1,2018",DortmundYth.,BielefeldU17,-,freetransfer
2057,596481,17/18,"Jul1,2017",BielefeldYth.,DortmundYth.,-,freetransfer
2058,504147,21/22,"Jan31,2022",Atlanta,Arm.Bielefeld,€4.00m,€1.80m
2059,504147,19/20,"Nov30,2019",ATLUTD2,Atlanta,€400k,Endofloan
2060,504147,18/19,"Mar8,2019",Atlanta,ATLUTD2,€400k,loantransfer
2061,504147,18/19,"Nov30,2018",ATLUTD2,Atlanta,€400k,Endofloan
2062,504147,17/18,"Mar30,2018",Atlanta,ATLUTD2,€50k,loantransfer
2063,504147,17/18,"Jan1,2018",AtlantaAcademy,Atlanta,-,-
2064,309393,21/22,"Jan31,2022",Arm.Bielefeld,Genoa,€3.00m,Endofloan
2065,309393,21/22,"Aug24,2021",Genoa,Arm.Bielefeld,€3.50m,Loanfee:€85k
2066,309393,21/22,"Aug23,2021",AtalantaBC,Genoa,€3.50m,€5.50m
2067,309393,21/22,"Aug22,2021",Genoa,AtalantaBC,€3.50m,Endofloan
2068,309393,20/21,"Sep9,2020",AtalantaBC,Genoa,€3.50m,Loanfee:€200k
2069,309393,19/20,"Jan22,2020",HeraclesAlmelo,AtalantaBC,€2.00m,€4.60m
2070,309393,18/19,"Jul24,2018",Schalke04U19,HeraclesAlmelo,-,€250k
2071,309393,16/17,"Jul1,2016",Schalke04U17,Schalke04U19,-,-
2072,309393,15/16,"Jul1,2015",E.CottbusU17,Schalke04U17,-,freetransfer
2073,185164,20/21,"Jul1,2020",OdenseBK,Arm.Bielefeld,€550k,freetransfer
2074,147038,18/19,"Jul1,2018",FCZürich,Arm.Bielefeld,€700k,freetransfer
2075,152317,16/17,"Jul1,2016",SVMattersburg,Arm.Bielefeld,€400k,freetransfer
2076,334186,19/20,"Jul1,2019",SVRödinghausen,Arm.Bielefeld,€150k,€150k
2077,334186,16/17,"Jul1,2016",SVRödingh.U19,SVRödinghausen,€25k,-
2078,334186,15/16,"Jul1,2015",Schalke04U17,SVRödingh.U19,-,freetransfer
2079,606308,20/21,"Jul1,2020",BielefeldU17,BielefeldU19,-,-
2080,606308,18/19,"Jul1,2018",BielefeldYth.,BielefeldU17,-,-
2081,606308,15/16,"Jul1,2015",TuSEintr.Jgd.,BielefeldYth.,-,freetransfer
2082,189073,21/22,"Aug10,2021",Arm.Bielefeld,FCSt.Pauli,€1.80m,€350k
2083,189073,19/20,"Jul27,2019",UnionBerlin,Arm.Bielefeld,€1.25m,€250k
2084,189073,17/18,"Jul1,2017",1.FCKöln,UnionBerlin,€300k,€250k
2085,189073,16/17,"Jul1,2016",1.FCKölnII,1.FCKöln,€150k,-
2086,189073,15/16,"Jul1,2015",1.FCKölnU19,1.FCKölnII,€75k,-
2087,333516,21/22,"Jul1,2021",SCPaderborn,Arm.Bielefeld,€2.00m,freetransfer
2088,333516,18/19,"Jul1,2018",VfRAalen,SCPaderborn,€350k,freetransfer
2089,333516,16/17,"Jul1,2016",VfRAalenU19,VfRAalen,€50k,-
2090,697144,21/22,"Jan20,2022",Altinordu,Arm.Bielefeld,€2.50m,€1.35m
2091,697144,19/20,"Jul1,2019",AltinorduYth,Altinordu,€50k,-
2092,697144,15/16,"Aug21,2015",ManisasporYth,AltinorduYth,-,draft
2093,28947,21/22,"Dec21,2021",WithoutClub,Arm.Bielefeld,€900k,-
2094,28947,21/22,"Jul1,2021",VfBStuttgart,WithoutClub,€1.40m,-
2095,28947,18/19,"Jul1,2018",Bor.Dortmund,VfBStuttgart,€8.00m,€5.00m
2096,28947,15/16,"Jul1,2015",B.Leverkusen,Bor.Dortmund,€14.00m,€11.00m
2097,118397,21/22,"Jul19,2021",FCSchalke04,Arm.Bielefeld,€1.50m,freetransfer
2098,118397,15/16,"Jan7,2016",1.FCNuremberg,FCSchalke04,€1.50m,€5.00m
2099,307052,21/22,"Jul1,2021",RBSalzburg,Arm.Bielefeld,€2.50m,€1.00m
2100,307052,20/21,"Jun30,2021",Arm.Bielefeld,RBSalzburg,€2.50m,Endofloan
2101,307052,20/21,"Jan31,2021",RBSalzburg,Arm.Bielefeld,€3.50m,loantransfer
2102,307052,18/19,"Jun30,2019",HolsteinKiel,RBSalzburg,€750k,Endofloan
2103,307052,18/19,"Aug31,2018",RBSalzburg,HolsteinKiel,€700k,Loanfee:€50k
2104,307052,17/18,"Jun30,2018",SVMattersburg,RBSalzburg,€700k,Endofloan
2105,307052,17/18,"Jul1,2017",RBSalzburg,SVMattersburg,€400k,loantransfer
2106,307052,16/17,"Jun30,2017",FCLiefering,RBSalzburg,€400k,Endofloan
2107,307052,15/16,"Jul2,2015",RBSalzburg,FCLiefering,-,loantransfer
2108,307052,15/16,"Jul1,2015",KyotoSanga,RBSalzburg,-,€750k
2109,606307,21/22,"Jul1,2021",BielefeldU19,Arm.Bielefeld,€100k,-
2110,606307,20/21,"Jul1,2020",BielefeldU17,BielefeldU19,-,-
2111,606307,18/19,"Jul1,2018",BielefeldYth.,BielefeldU17,-,-
2112,606307,17/18,"Jul1,2017",PaderbornYth.,BielefeldYth.,-,freetransfer
2113,606307,16/17,"Jul1,2016",TheesenYth.,PaderbornYth.,-,freetransfer
2114,815888,21/22,"Jul1,2021",BielefeldU17,BielefeldU19,-,-
2115,815888,20/21,"Jul1,2020",HombruchU17,BielefeldU17,-,freetransfer
2116,815888,19/20,"Jul1,2019",Hombr.SVYth.,HombruchU17,-,-
2117,815888,18/19,"Jul1,2018",DortmundYth.,Hombr.SVYth.,-,freetransfer
2118,284010,21/22,"Aug9,2021",1.FCNuremberg,Arm.Bielefeld,€3.00m,€1.20m
2119,284010,19/20,"Jul1,2019",TSGHoffenheim,1.FCNuremberg,€500k,€500k
2120,284010,17/18,"Jul1,2017",HoffenheimU19,TSGHoffenheim,-,-
2121,284010,15/16,"Jul1,2015",HoffenheimU17,HoffenheimU19,-,-
2122,533295,21/22,"Aug10,2021",AustriaVienna,Arm.Bielefeld,€1.50m,€700k
2123,533295,19/20,"Jan1,2020",YoungViolets,AustriaVienna,€200k,-
2124,533295,19/20,"Jul1,2019",Gaflenz,YoungViolets,-,?
2125,533295,17/18,"Jul1,2017",AFWWaidhofen,Gaflenz,-,?
2126,533295,15/16,"Jul1,2015",SitzenbergYth.,AFWWaidhofen,-,?
2127,275423,21/22,"Jun30,2022",FCIngolstadt,Arm.Bielefeld,€500k,Endofloan
2128,275423,21/22,"Aug25,2021",Arm.Bielefeld,FCIngolstadt,€800k,Loanfee:€150k
2129,275423,20/21,"Jul15,2020",SCRAltach,Arm.Bielefeld,€550k,freetransfer
2130,275423,17/18,"Jul1,2017",WSGWattens,SCRAltach,€350k,?
2131,317740,21/22,"Jul1,2021",ErzgebirgeAue,Arm.Bielefeld,€4.00m,€1.00m
2132,317740,18/19,"Aug7,2018",Schalke04U19,ErzgebirgeAue,-,?
2133,317740,16/17,"Jul1,2016",Schalke04U17,Schalke04U19,-,-
2134,317740,15/16,"Jul1,2015",MagdeburgU17,Schalke04U17,-,freetransfer
2135,294534,21/22,"Jul1,2021",HolsteinKiel,Arm.Bielefeld,€2.00m,freetransfer
2136,294534,18/19,"Jul1,2018",B.DortmundII,HolsteinKiel,€200k,€300k
2137,294534,17/18,"Jun30,2018",VfLBochum,B.DortmundII,€200k,Endofloan
2138,294534,17/18,"Jan26,2018",B.DortmundII,VfLBochum,€100k,loantransfer
2139,294534,17/18,"Jul1,2017",B.DortmundU19,B.DortmundII,€75k,-
2140,294534,15/16,"Jul1,2015",B.DortmundU17,B.DortmundU19,-,-
2141,477109,21/22,"Jul1,2021",FCSochaux,Arm.Bielefeld,€2.00m,€800k
2142,477109,18/19,"Jun30,2019",SOCholet,FCSochaux,€200k,Endofloan
2143,477109,18/19,"Aug31,2018",FCSochaux,SOCholet,€200k,loantransfer
2144,477109,17/18,"Jul1,2017",FCSochauxB,FCSochaux,€150k,-
2145,40792,15/16,"Jul1,2015",SVSandhausen,VfLBochum,€900k,freetransfer
2146,61989,21/22,"Jul1,2021",Hannover96,VfLBochum,€500k,freetransfer
2147,61989,20/21,"Jul30,2020",TSGHoffenheim,Hannover96,€400k,freetransfer
2148,61989,19/20,"Jan14,2020",Hannover96,TSGHoffenheim,€500k,freetransfer
2149,61989,17/18,"Jul1,2017",Darmstadt98,Hannover96,€2.00m,€2.00m
2150,61989,16/17,"Jul1,2016",SturmGraz,Darmstadt98,€900k,€350k
2151,61989,15/16,"Jul1,2015",VfLBochum,SturmGraz,€500k,freetransfer
2152,553282,20/21,"Jul1,2020",VfLBochumU17,VfLBochumU19,-,-
2153,553282,18/19,"Jul1,2018",VfLBochumYth.,VfLBochumU17,-,-
2154,452192,18/19,"Mar2,2019",VfLBochumU19,VfLBochum,-,-
2155,452192,18/19,"Jul1,2018",VfLBochumU17,VfLBochumU19,-,-
2156,452192,16/17,"Oct1,2016",VfLBochumYth.,VfLBochumU17,-,-
2157,467563,18/19,"Mar2,2019",VfLBochumU19,VfLBochum,-,-
2158,467563,18/19,"Jul1,2018",VfLBochumU17,VfLBochumU19,-,-
2159,467563,17/18,"Jul1,2017",DuisburgYth.,VfLBochumU17,-,freetransfer
2160,467563,16/17,"Jul1,2016",UnterrathYth.,DuisburgYth.,-,freetransfer
2161,467563,15/16,"Jul1,2015",M'gladbachYth.,UnterrathYth.,-,freetransfer
2162,334207,17/18,"Jul1,2017",VfLBochumU19,VfLBochum,€200k,-
2163,334207,15/16,"Jul1,2015",VfLBochumU17,VfLBochumU19,-,-
2164,343959,20/21,"Oct5,2020",ClubBrugge,VfLBochum,€250k,freetransfer
2165,343959,19/20,"Jul31,2020",ACHorsens,ClubBrugge,€250k,Endofloan
2166,343959,19/20,"Jul19,2019",ClubBrugge,ACHorsens,€250k,loantransfer
2167,343959,18/19,"Jun30,2019",ASTrencin,ClubBrugge,€250k,Endofloan
2168,343959,18/19,"Jul30,2018",ClubBrugge,ASTrencin,€1.00m,loantransfer
2169,343959,17/18,"Jul1,2017",Čukarički,ClubBrugge,€1.50m,€1.60m
2170,343959,15/16,"Jan1,2016",ČukaričkiU19,Čukarički,-,-
2171,63489,20/21,"Aug14,2020",Dep.LaCoruña,VfLBochum,€400k,freetransfer
2172,63489,19/20,"Jun30,2020",VfLBochum,Dep.LaCoruña,€400k,Endofloan
2173,63489,19/20,"Jan31,2020",Dep.LaCoruña,VfLBochum,€700k,loantransfer
2174,63489,19/20,"Jul1,2019",AEKAthens,Dep.LaCoruña,€700k,freetransfer
2175,154578,19/20,"Jul1,2019",ClubBrugge,VfLBochum,€1.30m,?
2176,154578,17/18,"Aug21,2017",E.Braunschweig,ClubBrugge,€1.75m,€1.50m
2177,154396,17/18,"Jul1,2017",TSGHoffenheim,VfLBochum,€500k,freetransfer
2178,154396,16/17,"Nov23,2016",WithoutClub,TSGHoffenheim,€500k,-
2179,154396,16/17,"Jul1,2016",FCIngolstadt,WithoutClub,€1.50m,-
2180,148967,21/22,"Jun30,2022",VfLBochum,TSGHoffenheim,€1.80m,Endofloan
2181,148967,21/22,"Aug1,2021",TSGHoffenheim,VfLBochum,€1.20m,loantransfer
2182,148967,19/20,"Jul1,2019",FCAugsburg,TSGHoffenheim,€3.00m,freetransfer
2183,148967,17/18,"Jun30,2018",StokeCity,FCAugsburg,€3.50m,Endofloan
2184,148967,17/18,"Jan18,2018",FCAugsburg,StokeCity,€3.50m,Loanfee:€600k
2185,148967,15/16,"Aug20,2015",B.Leverkusen,FCAugsburg,€2.00m,€2.50m
2186,452222,21/22,"Apr1,2022",TürkgücüMünch.,VfLBochum,€200k,Endofloan
2187,452222,21/22,"Jun15,2021",VfLBochum,TürkgücüMünch.,€200k,loantransfer
2188,452222,20/21,"Jun14,2021",WuppertalerSV,VfLBochum,€200k,Endofloan
2189,452222,20/21,"Jan6,2021",VfLBochum,WuppertalerSV,€200k,loantransfer
2190,452222,19/20,"Jul1,2019",VfLBochumU19,VfLBochum,€250k,-
2191,452222,18/19,"Jul1,2018",VfLBochumU17,VfLBochumU19,-,-
2192,452222,17/18,"Jul1,2017",VfLBochumYth.,VfLBochumU17,-,-
2193,186477,20/21,"Jul29,2020",Huddersfield,VfLBochum,€250k,freetransfer
2194,186477,19/20,"Jul8,2019",B.DortmundII,Huddersfield,€150k,€300k
2195,186477,16/17,"Jul1,2016",SCWiedenbrück,B.DortmundII,€75k,freetransfer
2196,186477,15/16,"Jul1,2015",W.BremenII,SCWiedenbrück,€50k,freetransfer
2197,121686,19/20,"Aug27,2019",Celtic,VfLBochum,€750k,freetransfer
2198,121686,16/17,"Aug30,2016",WestBrom,Celtic,€1.50m,€1.20m
2199,280575,21/22,"Jun30,2022",VfLBochum,VfLWolfsburg,€4.00m,Endofloan
2200,280575,21/22,"Aug2,2021",VfLWolfsburg,VfLBochum,€4.00m,loantransfer
2201,280575,20/21,"Jun30,2021",1.FCKöln,VfLWolfsburg,€4.00m,Endofloan
2202,280575,19/20,"Jan6,2020",VfLWolfsburg,1.FCKöln,€5.00m,loantransfer
2203,280575,17/18,"Aug20,2017",WolfsburgII,VfLWolfsburg,€100k,-
2204,280575,16/17,"Jul1,2016",WolfsburgU19,WolfsburgII,-,-
2205,260655,21/22,"Jun30,2022",VfLBochum,HerthaBSC,€2.00m,Endofloan
2206,260655,21/22,"Jul1,2021",HerthaBSC,VfLBochum,€3.00m,loantransfer
2207,260655,20/21,"Oct5,2020",FCAugsburg,HerthaBSC,€5.50m,Endofloan
2208,260655,19/20,"Jan5,2020",HerthaBSC,FCAugsburg,€7.00m,loantransfer
2209,260655,19/20,"Jul1,2019",1.FCNuremberg,HerthaBSC,€7.00m,€7.00m
2210,260655,17/18,"Jul1,2017",NurembergII,1.FCNuremberg,€350k,-
2211,260655,16/17,"Jul1,2016",SaarbrückenU19,NurembergII,-,freetransfer
2212,260655,15/16,"Jul1,2015",K'lauternU19,SaarbrückenU19,-,freetransfer
2213,443331,21/22,"Jul1,2021",B.DortmundII,VfLBochum,€200k,freetransfer
2214,443331,19/20,"Jul1,2019",B.DortmundU19,B.DortmundII,-,-
2215,443331,17/18,"Jul1,2017",W.BremenU17,B.DortmundU19,-,freetransfer
2216,443331,16/17,"Jul1,2016",W.BremenYth.,W.BremenU17,-,-
2217,41458,18/19,"Jul1,2018",Birmingham,VfLBochum,€500k,freetransfer
2218,41458,17/18,"Jun30,2018",VfLBochum,Birmingham,€500k,Endofloan
2219,41458,17/18,"Aug31,2017",Birmingham,VfLBochum,€750k,loantransfer
2220,41458,16/17,"Jul1,2016",NottmForest,Birmingham,€750k,freetransfer
2221,199633,21/22,"Feb2,2022",VfLBochum,ApollonSmyrnis,€400k,freetransfer
2222,199633,20/21,"Sep18,2020",GaziantepFK,VfLBochum,€900k,freetransfer
2223,199633,19/20,"Aug8,2019",Frosinone,GaziantepFK,€1.50m,€500k
2224,199633,18/19,"Jul1,2018",Benevento,Frosinone,€1.50m,€1.00m
2225,199633,17/18,"Jun30,2018",Frosinone,Benevento,€1.50m,Endofloan
2226,199633,17/18,"Jan13,2018",Benevento,Frosinone,€1.60m,loantransfer
2227,199633,17/18,"Jul1,2017",Sassuolo,Benevento,€2.00m,€1.00m
2228,199633,16/17,"Jun30,2017",Benevento,Sassuolo,€2.00m,Endofloan
2229,199633,16/17,"Jul15,2016",Sassuolo,Benevento,€1.50m,loantransfer
2230,199633,15/16,"Jun30,2016",Frosinone,Sassuolo,€1.50m,Endofloan
2231,199633,15/16,"Jul6,2015",Sassuolo,Frosinone,€1.70m,loantransfer
2232,232144,18/19,"Jul1,2018",FCBayernII,VfLBochum,€150k,freetransfer
2233,232144,15/16,"Jul1,2015",FCBayernU19,FCBayernII,€75k,-
2234,93837,17/18,"Jun30,2018",HolsteinKiel,VfLBochum,€550k,Endofloan
2235,93837,17/18,"Aug14,2017",VfLBochum,HolsteinKiel,€600k,loantransfer
2236,93837,16/17,"Jul1,2016",GreutherFürth,VfLBochum,€700k,freetransfer
2237,190289,20/21,"Aug24,2020",1.FSVMainz05,VfLBochum,€1.20m,freetransfer
2238,190289,19/20,"Jun30,2020",SCPaderborn,1.FSVMainz05,€1.20m,Endofloan
2239,190289,19/20,"Jul1,2019",1.FSVMainz05,SCPaderborn,€1.50m,loantransfer
2240,190289,16/17,"Jul1,2016",E.Braunschweig,1.FSVMainz05,€600k,€3.00m
2241,190289,15/16,"Jul1,2015",BraunschweigII,E.Braunschweig,€125k,-
2242,289182,21/22,"Jul1,2021",SCPaderborn,VfLBochum,€1.00m,freetransfer
2243,289182,17/18,"Jul1,2017",Sprockhövel,SCPaderborn,€125k,freetransfer
2244,41541,19/20,"Jul1,2019",E.Frankfurt,VfLBochum,€500k,€250k
2245,41541,18/19,"Jun30,2019",UDLasPalmas,E.Frankfurt,€500k,Endofloan
2246,41541,18/19,"Aug27,2018",E.Frankfurt,UDLasPalmas,€750k,Loanfee:€100k
2247,41541,16/17,"Jul1,2016",1.FCNuremberg,E.Frankfurt,€800k,freetransfer
2248,245744,21/22,"Jul1,2021",WithoutClub,VfLBochum,€3.00m,-
2249,245744,20/21,"May3,2021",Partizan,WithoutClub,€2.50m,-
2250,245744,19/20,"Aug2,2019",Arsenal,Partizan,€1.50m,€1.00m
2251,245744,18/19,"Jun30,2019",Hannover96,Arsenal,€1.50m,Endofloan
2252,245744,18/19,"Jul1,2018",Arsenal,Hannover96,€2.00m,Loanfee:€1.00m
2253,245744,17/18,"Jun30,2018",VfBStuttgart,Arsenal,€2.00m,Endofloan
2254,245744,16/17,"Aug26,2016",Arsenal,VfBStuttgart,€1.50m,loantransfer
2255,245744,16/17,"Jul18,2016",Sanf.Hiroshima,Arsenal,€1.20m,€4.00m
2256,283140,20/21,"Jul15,2020",ChemnitzerFC,VfLBochum,€300k,freetransfer
2257,283140,19/20,"Jul1,2019",FSVZwickau,ChemnitzerFC,€175k,freetransfer
2258,283140,18/19,"Jul1,2018",DüsseldorfII,FSVZwickau,€75k,freetransfer
2259,283140,16/17,"Jul1,2016",LeverkusenU19,DüsseldorfII,-,freetransfer
2260,283140,15/16,"Jul1,2015",BonnerSCU19,LeverkusenU19,-,freetransfer
2261,60957,21/22,"Aug13,2021",FortunaSittard,VfLBochum,€1.00m,freetransfer
2262,60957,20/21,"Aug17,2020",UnionBerlin,FortunaSittard,€1.60m,freetransfer
2263,60957,16/17,"Jan10,2017",QPR,UnionBerlin,€2.00m,€1.60m
2264,60957,15/16,"Jul2,2015",1.FSVMainz05,QPR,€1.50m,€2.30m
2265,166240,21/22,"Jan6,2022",Brighton,VfLBochum,€3.00m,freetransfer
2266,166240,20/21,"Jun30,2021",Cincinnati,Brighton,€5.00m,Endofloan
2267,166240,19/20,"Feb3,2020",Brighton,Cincinnati,€10.00m,loantransfer
2268,166240,19/20,"Jan31,2020",TSGHoffenheim,Brighton,€10.00m,Endofloan
2269,166240,19/20,"Aug29,2019",Brighton,TSGHoffenheim,€12.00m,loantransfer
2270,166240,17/18,"Jan19,2018",PSVEindhoven,Brighton,€8.50m,€17.00m
2271,79967,18/19,"Jan1,2019",1.FCKöln,VfLBochum,€1.50m,€300k
2272,312819,21/22,"Jun30,2022",CercleBrugge,VfLBochum,€600k,Endofloan
2273,312819,21/22,"Jan25,2022",VfLBochum,CercleBrugge,€800k,loantransfer
2274,312819,19/20,"Jul5,2019",RSCAnderlecht,VfLBochum,€700k,€400k
2275,312819,18/19,"Jun30,2019",VfLBochum,RSCAnderlecht,€700k,Endofloan
2276,312819,18/19,"Jul20,2018",RSCAnderlecht,VfLBochum,€1.00m,Loanfee:€300k
